,crime_place,crime_cnt
4325,서울_강동,94
4326,서울_강북,136
4327,서울_강서,205
4328,서울_관악,291
4329,서울_광진,172
4330,서울_구로,195
4331,서울_금천,117
4332,서울_노원,118
4333,서울_도봉,61
4334,서울_동대문,120
4335,서울_동작,147
4336,서울_마포,146
4337,서울_서대문,177
4338,서울_서초,175
4339,서울_성동,79
4340,서울_성북,115
4341,서울_송파,232
4342,서울_양천,114
4343,서울_영등포,204
4344,서울_용산,178
4345,서울_은평,121
4346,서울_종로,102
4347,서울_중구,104
4348,서울_중랑,152
4349,성남,268
4350,수원,473
4351,순천,68
4352,시흥,179
4353,아산,136
4354,안동,73
4355,안산,338
4356,안양,137
4357,양산,72
4358,여수,92
4359,용인,203
4360,울산_남구,101
4361,울산_동구,46
4362,울산_북구,30
4363,울산_울주군,63
4364,울산_중구,55
4365,원주,209
4366,의정부,154
4367,이천,98
4368,익산,83
4369,인천_강화군,14
4370,인천_계양,79
4371,인천_남동,145
4372,인천_동구,21
4373,인천_미추홀,259
4374,인천_부평,174
4375,인천_서구,117
4376,인천_연수,66
4377,인천_옹진군,3
4378,인천_중구,39
4379,전주,130
4380,정읍,30
4381,제주,534
4382,제천,42
4383,진주,128
4384,창원,241
4385,천안,242
4386,청주,261
4387,춘천,123
4388,충주,68
4389,파주,101
4390,평택,270
4391,포항,111
4392,강릉,0
4393,거제,0
4394,경산,0
4395,경주,0
4396,고양,2
4397,광명,2
4398,광주_광산,0
4399,광주_남구,0
4400,광주_동구,0
4401,광주_북구,2
4402,광주_서구,0
4403,구리,2
4404,구미,0
4405,군산,0
4406,군포,2
4407,기타 도시,13
4408,김천,0
4409,김해,2
4410,남양주,2
4411,논산,0
4412,대구_남구,0
4413,대구_달서,1
4414,대구_달성군,0
4415,대구_동구,1
4416,대구_북구,0
4417,대구_서구,1
4418,대구_수성,1
4419,대구_중구,0
4420,대전_대덕,0
4421,대전_동구,1
4422,대전_서구,3
4423,대전_유성,0
4424,대전_중구,1
4425,도시이외,4
4426,목포,0
4427,범죄분류,비밀침해
4428,부산_강서,1
4429,부산_금정,3
4430,부산_기장군,0
4431,부산_남구,1
4432,부산_동구,0
4433,부산_동래,0
4434,부산_부산진,4
4435,부산_북구,0
4436,부산_사상,0
4437,부산_사하,2
4438,부산_서구,1
4439,부산_수영,1
4440,부산_연제,1
4441,부산_영도,0
4442,부산_중구,0
4443,부산_해운대,2
4444,부천,3
4445,서산,0
4446,서울_강남,2
4447,서울_강동,1
4448,서울_강북,1
4449,서울_강서,2
4450,서울_관악,1
4451,서울_광진,1
4452,서울_구로,0
4453,서울_금천,0
4454,서울_노원,2
4455,서울_도봉,0
4456,서울_동대문,0
4457,서울_동작,0
4458,서울_마포,0
4459,서울_서대문,0
4460,서울_서초,4
4461,서울_성동,1
4462,서울_성북,0
4463,서울_송파,2
4464,서울_양천,1
4465,서울_영등포,1
4466,서울_용산,1
4467,서울_은평,4
4468,서울_종로,3
4469,서울_중구,3
4470,서울_중랑,3
4471,성남,2
4472,수원,4
4473,순천,0
4474,시흥,2
4475,아산,1
4476,안동,0
4477,안산,2
4478,안양,1
4479,양산,0
4480,여수,0
4481,용인,1
4482,울산_남구,0
4483,울산_동구,0
4484,울산_북구,1
4485,울산_울주군,0
4486,울산_중구,1
4487,원주,0
4488,의정부,1
4489,이천,0
4490,익산,0
4491,인천_강화군,0
4492,인천_계양,0
4493,인천_남동,1
4494,인천_동구,0
4495,인천_미추홀,1
4496,인천_부평,2
4497,인천_서구,1
4498,인천_연수,1
4499,인천_옹진군,0
4500,인천_중구,3
4501,전주,2
4502,정읍,0
4503,제주,1
4504,제천,1
4505,진주,0
4506,창원,3
4507,천안,1
4508,청주,1
4509,춘천,0
4510,충주,0
4511,파주,0
4512,평택,2
4513,포항,0
4514,강릉,2
4515,거제,3
4516,경산,4
4517,경주,1
4518,고양,2
4519,광명,0
4520,광주_광산,1
4521,광주_남구,3
4522,광주_동구,0
4523,광주_북구,0
4524,광주_서구,5
4525,구리,0
4526,구미,1
4527,군산,1
4528,군포,1
4529,기타 도시,9
4530,김천,0
4531,김해,1
4532,남양주,1
4533,논산,0
4534,대구_남구,1
4535,대구_달서,0
4536,대구_달성군,2
4537,대구_동구,0
4538,대구_북구,0
4539,대구_서구,0
4540,대구_수성,0
4541,대구_중구,0
4542,대전_대덕,1
4543,대전_동구,1
4544,대전_서구,2
4545,대전_유성,1
4546,대전_중구,0
4547,도시이외,3
4548,목포,1
4549,범죄분류,유기
4550,부산_강서,0
4551,부산_금정,0
4552,부산_기장군,0
4553,부산_남구,0
4554,부산_동구,0
4555,부산_동래,0
4556,부산_부산진,2
4557,부산_북구,0
4558,부산_사상,1
4559,부산_사하,2
4560,부산_서구,0
4561,부산_수영,1
4562,부산_연제,1
4563,부산_영도,1
4564,부산_중구,0
4565,부산_해운대,0
4566,부천,4
4567,서산,0
4568,서울_강남,3
4569,서울_강동,1
4570,서울_강북,2
4571,서울_강서,2
4572,서울_관악,118
4573,서울_광진,1
4574,서울_구로,0
4575,서울_금천,1
4576,서울_노원,2
4577,서울_도봉,0
4578,서울_동대문,2
4579,서울_동작,2
4580,서울_마포,2
4581,서울_서대문,1
4582,서울_서초,3
4583,서울_성동,2
4584,서울_성북,1
4585,서울_송파,0
4586,서울_양천,2
4587,서울_영등포,0
4588,서울_용산,0
4589,서울_은평,0
4590,서울_종로,2
4591,서울_중구,1
4592,서울_중랑,3
4593,성남,2
4594,수원,3
4595,순천,1
4596,시흥,1
4597,아산,1
4598,안동,0
4599,안산,2
4600,안양,1
4601,양산,1
4602,여수,1
4603,용인,1
4604,울산_남구,0
4605,울산_동구,0
4606,울산_북구,1
4607,울산_울주군,1
4608,울산_중구,0
4609,원주,2
4610,의정부,2
4611,이천,0
4612,익산,0
4613,인천_강화군,0
4614,인천_계양,1
4615,인천_남동,0
4616,인천_동구,0
4617,인천_미추홀,4
4618,인천_부평,1
4619,인천_서구,8
4620,인천_연수,3
4621,인천_옹진군,0
4622,인천_중구,0
4623,전주,2
4624,정읍,0
4625,제주,2
4626,제천,0
4627,진주,1
4628,창원,2
4629,천안,2
4630,청주,2
4631,춘천,0
4632,충주,0
4633,파주,0
4634,평택,0
4635,포항,2
4636,강릉,15
4637,거제,11
4638,경산,7
4639,경주,12
4640,고양,15
4641,광명,2
4642,광주_광산,5
4643,광주_남구,2
4644,광주_동구,1
4645,광주_북구,8
4646,광주_서구,2
4647,구리,9
4648,구미,2
4649,군산,15
4650,군포,1
4651,기타 도시,252
4652,김천,5
4653,김해,4
4654,남양주,11
4655,논산,23
4656,대구_남구,4
4657,대구_달서,5
4658,대구_달성군,6
4659,대구_동구,3
4660,대구_북구,8
4661,대구_서구,2
4662,대구_수성,3
4663,대구_중구,0
4664,대전_대덕,1
4665,대전_동구,4
4666,대전_서구,3
4667,대전_유성,3
4668,대전_중구,2
4669,도시이외,384
4670,목포,6
4671,범죄분류,교통방해
4672,부산_강서,2
4673,부산_금정,6
4674,부산_기장군,4
4675,부산_남구,4
4676,부산_동구,0
4677,부산_동래,3
4678,부산_부산진,5
4679,부산_북구,1
4680,부산_사상,3
4681,부산_사하,4
4682,부산_서구,1
4683,부산_수영,0
4684,부산_연제,1
4685,부산_영도,4
4686,부산_중구,1
4687,부산_해운대,9
4688,부천,7
4689,서산,13
4690,서울_강남,1
4691,서울_강동,1
4692,서울_강북,1
4693,서울_강서,4
4694,서울_관악,3
4695,서울_광진,2
4696,서울_구로,4
4697,서울_금천,2
4698,서울_노원,5
4699,서울_도봉,2
4700,서울_동대문,3
4701,서울_동작,4
4702,서울_마포,2
4703,서울_서대문,6
4704,서울_서초,7
4705,서울_성동,2
4706,서울_성북,2
4707,서울_송파,6
4708,서울_양천,1
4709,서울_영등포,2
4710,서울_용산,3
4711,서울_은평,2
4712,서울_종로,5
4713,서울_중구,3
4714,서울_중랑,7
4715,성남,5
4716,수원,15
4717,순천,9
4718,시흥,11
4719,아산,8
4720,안동,7
4721,안산,13
4722,안양,4
4723,양산,11
4724,여수,13
4725,용인,28
4726,울산_남구,5
4727,울산_동구,3
4728,울산_북구,3
4729,울산_울주군,10
4730,울산_중구,4
4731,원주,12
4732,의정부,3
4733,이천,12
4734,익산,4
4735,인천_강화군,14
4736,인천_계양,2
4737,인천_남동,6
4738,인천_동구,0
4739,인천_미추홀,5
4740,인천_부평,6
4741,인천_서구,10
4742,인천_연수,3
4743,인천_옹진군,4
4744,인천_중구,2
4745,전주,7
4746,정읍,4
4747,제주,19
4748,제천,6
4749,진주,5
4750,창원,14
4751,천안,21
4752,청주,30
4753,춘천,6
4754,충주,7
4755,파주,19
4756,평택,12
4757,포항,16
4758,강릉,48
4759,거제,74
4760,경산,69
4761,경주,59
4762,고양,163
4763,광명,39
4764,광주_광산,57
4765,광주_남구,19
4766,광주_동구,25
4767,광주_북구,48
4768,광주_서구,65
4769,구리,42
4770,구미,79
4771,군산,39
4772,군포,77
4773,기타 도시,1097
4774,김천,20
4775,김해,154
4776,남양주,82
4777,논산,18
4778,대구_남구,43
4779,대구_달서,120
4780,대구_달성군,38
4781,대구_동구,76
4782,대구_북구,97
4783,대구_서구,65
4784,대구_수성,71
4785,대구_중구,60
4786,대전_대덕,35
4787,대전_동구,63
4788,대전_서구,95
4789,대전_유성,56
4790,대전_중구,66
4791,도시이외,623
4792,목포,89
4793,범죄분류,공무방해
4794,부산_강서,17
4795,부산_금정,26
4796,부산_기장군,20
4797,부산_남구,65
4798,부산_동구,30
4799,부산_동래,68
4800,부산_부산진,152
4801,부산_북구,73
4802,부산_사상,64
4803,부산_사하,72
4804,부산_서구,21
4805,부산_수영,47
4806,부산_연제,91
4807,부산_영도,22
4808,부산_중구,38
4809,부산_해운대,97
4810,부천,203
4811,서산,52
4812,서울_강남,153
4813,서울_강동,78
4814,서울_강북,134
4815,서울_강서,170
4816,서울_관악,155
4817,서울_광진,92
4818,서울_구로,79
4819,서울_금천,90
4820,서울_노원,59
4821,서울_도봉,83
4822,서울_동대문,119
4823,서울_동작,51
4824,서울_마포,117
4825,서울_서대문,69
4826,서울_서초,177
4827,서울_성동,46
4828,서울_성북,82
4829,서울_송파,141
4830,서울_양천,54
4831,서울_영등포,138
4832,서울_용산,124
4833,서울_은평,85
4834,서울_종로,134
4835,서울_중구,88
4836,서울_중랑,97
4837,성남,168
4838,수원,216
4839,순천,65
4840,시흥,76
4841,아산,43
4842,안동,36
4843,안산,130
4844,안양,113
4845,양산,73
4846,여수,93
4847,용인,108
4848,울산_남구,114
4849,울산_동구,30
4850,울산_북구,29
4851,울산_울주군,39
4852,울산_중구,53
4853,원주,94
4854,의정부,89
4855,이천,41
4856,익산,50
4857,인천_강화군,11
4858,인천_계양,59
4859,인천_남동,123
4860,인천_동구,11
4861,인천_미추홀,138
4862,인천_부평,94
4863,인천_서구,713
4864,인천_연수,36
4865,인천_옹진군,5
4866,인천_중구,48
4867,전주,99
4868,정읍,31
4869,제주,203
4870,제천,22
4871,진주,81
4872,창원,229
4873,천안,164
4874,청주,166
4875,춘천,121
4876,충주,39
4877,파주,74
4878,평택,190
4879,포항,95
4880,강릉,1
4881,거제,3
4882,경산,0
4883,경주,4
4884,고양,4
4885,광명,0
4886,광주_광산,2
4887,광주_남구,0
4888,광주_동구,3
4889,광주_북구,5
4890,광주_서구,2
4891,구리,0
4892,구미,4
4893,군산,0
4894,군포,3
4895,기타 도시,50
4896,김천,2
4897,김해,2
4898,남양주,4
4899,논산,0
4900,대구_남구,1
4901,대구_달서,9
4902,대구_달성군,2
4903,대구_동구,1
4904,대구_북구,5
4905,대구_서구,1
4906,대구_수성,8
4907,대구_중구,5
4908,대전_대덕,1
4909,대전_동구,5
4910,대전_서구,3
4911,대전_유성,0
4912,대전_중구,0
4913,도시이외,32
4914,목포,3
4915,범죄분류,도주와 범인 은닉
4916,부산_강서,1
4917,부산_금정,1
4918,부산_기장군,1
4919,부산_남구,1
4920,부산_동구,1
4921,부산_동래,0
4922,부산_부산진,6
4923,부산_북구,2
4924,부산_사상,5
4925,부산_사하,1
4926,부산_서구,1
4927,부산_수영,3
4928,부산_연제,3
4929,부산_영도,0
4930,부산_중구,1
4931,부산_해운대,3
4932,부천,0
4933,서산,0
4934,서울_강남,22
4935,서울_강동,5
4936,서울_강북,1
4937,서울_강서,1
4938,서울_관악,0
4939,서울_광진,2
4940,서울_구로,4
4941,서울_금천,0
4942,서울_노원,0
4943,서울_도봉,1
4944,서울_동대문,2
4945,서울_동작,0
4946,서울_마포,0
4947,서울_서대문,1
4948,서울_서초,5
4949,서울_성동,1
4950,서울_성북,0
4951,서울_송파,3
4952,서울_양천,3
4953,서울_영등포,1
4954,서울_용산,2
4955,서울_은평,0
4956,서울_종로,0
4957,서울_중구,1
4958,서울_중랑,0
4959,성남,0
4960,수원,7
4961,순천,3
4962,시흥,0
4963,아산,4
4964,안동,2
4965,안산,4
4966,안양,1
4967,양산,4
4968,여수,1
4969,용인,5
4970,울산_남구,3
4971,울산_동구,0
4972,울산_북구,1
4973,울산_울주군,2
4974,울산_중구,0
4975,원주,1
4976,의정부,3
4977,이천,0
4978,익산,2
4979,인천_강화군,0
4980,인천_계양,0
4981,인천_남동,8
4982,인천_동구,0
4983,인천_미추홀,10
4984,인천_부평,2
4985,인천_서구,3
4986,인천_연수,1
4987,인천_옹진군,0
4988,인천_중구,0
4989,전주,3
4990,정읍,0
4991,제주,1
4992,제천,0
4993,진주,0
4994,창원,4
4995,천안,11
4996,청주,7
4997,춘천,8
4998,충주,0
4999,파주,2
5000,평택,3
5001,포항,8
5002,강릉,20
5003,거제,0
5004,경산,2
5005,경주,18
5006,고양,49
5007,광명,3
5008,광주_광산,6
5009,광주_남구,1
5010,광주_동구,80
5011,광주_북구,7
5012,광주_서구,6
5013,구리,2
5014,구미,4
5015,군산,24
5016,군포,0
5017,기타 도시,218
5018,김천,24
5019,김해,5
5020,남양주,2
5021,논산,14
5022,대구_남구,2
5023,대구_달서,20
5024,대구_달성군,2
5025,대구_동구,1
5026,대구_북구,2
5027,대구_서구,1
5028,대구_수성,145
5029,대구_중구,0
5030,대전_대덕,1
5031,대전_동구,1
5032,대전_서구,84
5033,대전_유성,6
5034,대전_중구,0
5035,도시이외,106
5036,목포,27
5037,범죄분류,위증과 증거인멸
5038,부산_강서,20
5039,부산_금정,14
5040,부산_기장군,4
5041,부산_남구,8
5042,부산_동구,1
5043,부산_동래,2
5044,부산_부산진,6
5045,부산_북구,6
5046,부산_사상,3
5047,부산_사하,5
5048,부산_서구,3
5049,부산_수영,0
5050,부산_연제,128
5051,부산_영도,1
5052,부산_중구,3
5053,부산_해운대,48
5054,부천,31
5055,서산,23
5056,서울_강남,22
5057,서울_강동,6
5058,서울_강북,4
5059,서울_강서,10
5060,서울_관악,2
5061,서울_광진,13
5062,서울_구로,5
5063,서울_금천,2
5064,서울_노원,6
5065,서울_도봉,72
5066,서울_동대문,5
5067,서울_동작,8
5068,서울_마포,70
5069,서울_서대문,1
5070,서울_서초,294
5071,서울_성동,8
5072,서울_성북,6
5073,서울_송파,71
5074,서울_양천,56
5075,서울_영등포,7
5076,서울_용산,3
5077,서울_은평,4
5078,서울_종로,17
5079,서울_중구,4
5080,서울_중랑,1
5081,성남,47
5082,수원,103
5083,순천,83
5084,시흥,4
5085,아산,3
5086,안동,12
5087,안산,27
5088,안양,30
5089,양산,0
5090,여수,2
5091,용인,5
5092,울산_남구,33
5093,울산_동구,1
5094,울산_북구,1
5095,울산_울주군,1
5096,울산_중구,0
5097,원주,21
5098,의정부,67
5099,이천,3
5100,익산,2
5101,인천_강화군,2
5102,인천_계양,0
5103,인천_남동,1
5104,인천_동구,1
5105,인천_미추홀,135
5106,인천_부평,5
5107,인천_서구,3
5108,인천_연수,1
5109,인천_옹진군,0
5110,인천_중구,3
5111,전주,57
5112,정읍,4
5113,제주,42
5114,제천,8
5115,진주,20
5116,창원,87
5117,천안,27
5118,청주,44
5119,춘천,41
5120,충주,8
5121,파주,7
5122,평택,25
5123,포항,35
5124,강릉,27
5125,거제,25
5126,경산,22
5127,경주,11
5128,고양,132
5129,광명,19
5130,광주_광산,22
5131,광주_남구,20
5132,광주_동구,66
5133,광주_북구,25
5134,광주_서구,26
5135,구리,10
5136,구미,37
5137,군산,25
5138,군포,8
5139,기타 도시,607
5140,김천,22
5141,김해,41
5142,남양주,34
5143,논산,27
5144,대구_남구,14
5145,대구_달서,46
5146,대구_달성군,18
5147,대구_동구,15
5148,대구_북구,22
5149,대구_서구,19
5150,대구_수성,70
5151,대구_중구,21
5152,대전_대덕,5
5153,대전_동구,11
5154,대전_서구,69
5155,대전_유성,25
5156,대전_중구,22
5157,도시이외,369
5158,목포,51
5159,범죄분류,무고
5160,부산_강서,25
5161,부산_금정,34
5162,부산_기장군,12
5163,부산_남구,28
5164,부산_동구,22
5165,부산_동래,38
5166,부산_부산진,71
5167,부산_북구,31
5168,부산_사상,43
5169,부산_사하,35
5170,부산_서구,14
5171,부산_수영,6
5172,부산_연제,80
5173,부산_영도,14
5174,부산_중구,10
5175,부산_해운대,87
5176,부천,70
5177,서산,23
5178,서울_강남,129
5179,서울_강동,35
5180,서울_강북,32
5181,서울_강서,41
5182,서울_관악,48
5183,서울_광진,26
5184,서울_구로,27
5185,서울_금천,17
5186,서울_노원,35
5187,서울_도봉,83
5188,서울_동대문,47
5189,서울_동작,30
5190,서울_마포,91
5191,서울_서대문,27
5192,서울_서초,225
5193,서울_성동,23
5194,서울_성북,32
5195,서울_송파,97
5196,서울_양천,85
5197,서울_영등포,51
5198,서울_용산,38
5199,서울_은평,32
5200,서울_종로,56
5201,서울_중구,32
5202,서울_중랑,23
5203,성남,95
5204,수원,152
5205,순천,42
5206,시흥,27
5207,아산,20
5208,안동,20
5209,안산,55
5210,안양,66
5211,양산,15
5212,여수,34
5213,용인,46
5214,울산_남구,39
5215,울산_동구,13
5216,울산_북구,2
5217,울산_울주군,18
5218,울산_중구,11
5219,원주,44
5220,의정부,82
5221,이천,17
5222,익산,14
5223,인천_강화군,12
5224,인천_계양,19
5225,인천_남동,32
5226,인천_동구,4
5227,인천_미추홀,94
5228,인천_부평,25
5229,인천_서구,23
5230,인천_연수,19
5231,인천_옹진군,0
5232,인천_중구,20
5233,전주,67
5234,정읍,19
5235,제주,66
5236,제천,24
5237,진주,57
5238,창원,90
5239,천안,76
5240,청주,76
5241,춘천,50
5242,충주,14
5243,파주,30
5244,평택,45
